#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-03-28 22:23:04.320
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 40 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.2 kHz
#Period: 833.3333333 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#50 ohm 
Time (s),Channel 1 (V)
-0.0022142925,-0.09267624863777407
-0.0022136625,-0.09300799350441719
-0.0022130325,-0.09201275890448833
-0.0022124025,-0.09201275890448787
-0.0022117725,-0.09267624863777407
-0.0022111425,-0.09367148323770338
-0.0022105125,-0.09333973837106029
-0.0022098825,-0.09267624863777392
-0.0022092525,-0.09234450377113097
-0.0022086225,-0.09234450377113097
-0.0022079925,-0.09267624863777392
-0.0022073625,-0.09201275890448787
-0.0022067325,-0.09300799350441719
-0.0022061025,-0.09267624863777407
-0.0022054725,-0.09267624863777407
-0.0022048425,-0.09201275890448833
-0.0022042125,-0.09300799350441719
-0.0022035825,-0.09234450377113097
-0.0022029525,-0.09234450377113097
-0.0022023225,-0.09234450377113097
-0.0022016925,-0.09134926917120166
-0.0022010625,-0.09134926917120166
-0.0022004325,-0.09035403457127235
-0.0021998025,-0.09134926917120166
-0.0021991725,-0.09134926917120166
-0.0021985425,-0.09134926917120166
-0.0021979125,-0.09068577943791575
-0.0021972825,-0.09002228970462925
-0.0021966525,-0.09035403457127235
-0.0021960225,-0.0906857794379153
-0.0021953925,-0.09002228970462925
-0.0021947625,-0.08935879997134304
-0.0021941325,-0.08935879997134304
-0.0021935025,-0.08869531023805684
-0.0021928725,-0.09002228970462865
-0.0021922425,-0.08836356537141372
